region_id,region_name,year,crop_id,area,production,yield
UA21,Zakarpatska,2010,30,77.8,2557.9,32.8
UA21,Zakarpatska,2010,50,24.7,528.1,21.4
UA21,Zakarpatska,2010,80,2,36,18.2
UA21,Zakarpatska,2010,130,5.5,120.3,21.7
UA21,Zakarpatska,2010,140,2,37.9,19.2
UA21,Zakarpatska,2010,160,0.3,7.5,22.5
UA21,Zakarpatska,2010,211,26.7,564.1,21.2
UA21,Zakarpatska,2010,213,7.5,158.3,21
UA21,Zakarpatska,2010,214,0.4,8,21.9
UA21,Zakarpatska,2010,215,2.4,41.3,17.5
UA21,Zakarpatska,2010,216,38.6,1750.7,45.3
UA21,Zakarpatska,2010,220,0.1,1.3,10.2
UA21,Zakarpatska,2010,222,0,0,0
UA21,Zakarpatska,2010,231,2.02,22.5,11.1
UA21,Zakarpatska,2010,232,0.43,5.4,12.55813953
UA21,Zakarpatska,2010,233,0.13,0.6,4.5
UA21,Zakarpatska,2010,250,0,0,0
UA21,Zakarpatska,2010,270,2.2,34.1,15.5
UA21,Zakarpatska,2011,30,85.7,3217.8,37.6
UA21,Zakarpatska,2011,50,30.8,947.6,30.8
UA21,Zakarpatska,2011,80,0.5,9.2,17.7
UA21,Zakarpatska,2011,130,3.6,97.3,27.2
UA21,Zakarpatska,2011,140,1.6,37,22.7
UA21,Zakarpatska,2011,160,0,0.1,7.9
UA21,Zakarpatska,2011,211,33.6,1009.2,30.1
UA21,Zakarpatska,2011,213,5.2,134.2,25.8
UA21,Zakarpatska,2011,214,0.1,0.9,16.1
UA21,Zakarpatska,2011,215,3.3,61.5,18.4
UA21,Zakarpatska,2011,216,41.4,1979.7,47.8
UA21,Zakarpatska,2011,220,0.4,4.8,12.6
UA21,Zakarpatska,2011,222,0,0,0
UA21,Zakarpatska,2011,231,2.76,44.4,16.1
UA21,Zakarpatska,2011,232,0.64,8.6,13.4375
UA21,Zakarpatska,2011,233,0.08,0.9,11.3
UA21,Zakarpatska,2011,250,0,0,0
UA21,Zakarpatska,2011,270,1.7,27.3,15.9
UA21,Zakarpatska,2012,30,89.3,3220.5,36.1
UA21,Zakarpatska,2012,50,34.2,1062,31
UA21,Zakarpatska,2012,80,2.4,60.8,24.8
UA21,Zakarpatska,2012,130,2.3,68.7,29.8
UA21,Zakarpatska,2012,140,1.4,34.8,24.7
UA21,Zakarpatska,2012,160,0,0.4,35
UA21,Zakarpatska,2012,211,36.7,1122.8,30.6
UA21,Zakarpatska,2012,213,3.7,103.4,27.9
UA21,Zakarpatska,2012,214,0,0.4,33.3
UA21,Zakarpatska,2012,215,3.8,86.2,22.7
UA21,Zakarpatska,2012,216,42.6,1869.1,43.9
UA21,Zakarpatska,2012,220,0.6,5,8.8
UA21,Zakarpatska,2012,222,0,0,0
UA21,Zakarpatska,2012,231,3.7,64.8,17.7
UA21,Zakarpatska,2012,232,0.57,14.5,25.6
UA21,Zakarpatska,2012,233,1.43,14.9,10.4
UA21,Zakarpatska,2012,250,0,0,0
UA21,Zakarpatska,2012,270,1.8,28.5,15.7
UA21,Zakarpatska,2013,30,87.5,3250.2,37.1
UA21,Zakarpatska,2013,50,33.5,1088.5,32.5
UA21,Zakarpatska,2013,80,2.2,57.4,26
UA21,Zakarpatska,2013,130,2.7,83.3,30.9
UA21,Zakarpatska,2013,140,1.2,31.1,25.6
UA21,Zakarpatska,2013,160,0.1,1.5,22.3
UA21,Zakarpatska,2013,211,35.7,1145.9,32.1
UA21,Zakarpatska,2013,213,3.9,114.4,29.3
UA21,Zakarpatska,2013,214,0.1,1.5,22.3
UA21,Zakarpatska,2013,215,3.6,80.8,22.5
UA21,Zakarpatska,2013,216,41.8,1877.7,44.9
UA21,Zakarpatska,2013,220,0.6,4.1,7
UA21,Zakarpatska,2013,222,0,0,0
UA21,Zakarpatska,2013,231,7.1,97,13.7
UA21,Zakarpatska,2013,232,0.62,17.1,27.8
UA21,Zakarpatska,2013,233,0.57,5.2,9.1
UA21,Zakarpatska,2013,240,0,0,3
UA21,Zakarpatska,2013,250,0,0,0
UA21,Zakarpatska,2013,270,1.8,25.7,14.4
UA21,Zakarpatska,2014,30,88.7,3433.9,38.7
UA21,Zakarpatska,2014,50,34,1190.8,35
UA21,Zakarpatska,2014,80,1.8,40.5,22.5
UA21,Zakarpatska,2014,130,2.9,92.6,31.8
UA21,Zakarpatska,2014,140,1.7,41.3,24.2
UA21,Zakarpatska,2014,160,0.1,1.3,20
UA21,Zakarpatska,2014,211,35.8,1231.3,34.4
UA21,Zakarpatska,2014,213,4.6,133.9,29
UA21,Zakarpatska,2014,214,0.1,1.4,20
UA21,Zakarpatska,2014,215,3.1,70.8,22.6
UA21,Zakarpatska,2014,216,42.9,1964.2,45.8
UA21,Zakarpatska,2014,220,0.6,7.2,12.4
UA21,Zakarpatska,2014,222,0,0,0
UA21,Zakarpatska,2014,231,3.6,60.2,16.6
UA21,Zakarpatska,2014,232,0.3,7.8,25
UA21,Zakarpatska,2014,233,2.1,83.1,39.8
UA21,Zakarpatska,2014,250,0,0,0
UA21,Zakarpatska,2014,270,1.7,25.3,15.1
UA21,Zakarpatska,2015,30,88.5,3323.7,37.5
UA21,Zakarpatska,2015,50,31.8,1113.7,35.1
UA21,Zakarpatska,2015,80,1.6,40.3,25
UA21,Zakarpatska,2015,130,2.8,91.4,32.5
UA21,Zakarpatska,2015,140,1.9,43.9,23.6
UA21,Zakarpatska,2015,160,0.1,0.9,15.8
UA21,Zakarpatska,2015,211,33.4,1154,34.6
UA21,Zakarpatska,2015,213,4.7,135.3,28.9
UA21,Zakarpatska,2015,214,0.1,1,16.2
UA21,Zakarpatska,2015,215,2.7,64.1,23.5
UA21,Zakarpatska,2015,216,45.7,1939,42.4
UA21,Zakarpatska,2015,220,0.2,1.2,5.3
UA21,Zakarpatska,2015,222,0,0,0
UA21,Zakarpatska,2015,231,2.7,46.8,17.6
UA21,Zakarpatska,2015,232,0.5,12.1,24.8
UA21,Zakarpatska,2015,233,4.6,138.2,29.8
UA21,Zakarpatska,2015,250,0,0,0
UA21,Zakarpatska,2015,270,1.7,29.2,17
UA21,Zakarpatska,2016,30,92,4124.4,44.8
UA21,Zakarpatska,2016,50,29.5,1032,35
UA21,Zakarpatska,2016,80,1.5,40.5,25.4
UA21,Zakarpatska,2016,130,2.7,85.2,32.3
UA21,Zakarpatska,2016,140,1.6,37.2,23.2
UA21,Zakarpatska,2016,160,0,0.4,19.3
UA21,Zakarpatska,2016,211,31,1072.5,34.5
UA21,Zakarpatska,2016,213,4.3,122.4,28.9
UA21,Zakarpatska,2016,214,0,0.4,19.3
UA21,Zakarpatska,2016,215,2.5,60.2,23.9
UA21,Zakarpatska,2016,216,51.5,2817.2,54.7
UA21,Zakarpatska,2016,220,0.1,1.1,9.6
UA21,Zakarpatska,2016,222,0,0,0
UA21,Zakarpatska,2016,231,3.2,68.8,21.8
UA21,Zakarpatska,2016,232,0.2,5.4,27.2
UA21,Zakarpatska,2016,233,4.5,163.7,36.8
UA21,Zakarpatska,2016,240,0,0,0
UA21,Zakarpatska,2016,250,0,0,0
UA21,Zakarpatska,2016,270,1.8,22.8,12.8
UA21,Zakarpatska,2017,30,88,3900.9,44.4
UA21,Zakarpatska,2017,50,27.1,899.9,33.2
UA21,Zakarpatska,2017,80,1.4,37.5,26.5
UA21,Zakarpatska,2017,130,2.3,70.8,30.8
UA21,Zakarpatska,2017,140,1.8,44.8,25.2
UA21,Zakarpatska,2017,160,0,1.5,30.5
UA21,Zakarpatska,2017,211,28.5,937.4,32.9
UA21,Zakarpatska,2017,213,4.1,115.6,28.4
UA21,Zakarpatska,2017,214,0,1.5,30.5
UA21,Zakarpatska,2017,215,2.3,51.4,23.3
UA21,Zakarpatska,2017,216,50.5,2742.5,54.2
UA21,Zakarpatska,2017,220,0.4,5.6,15.9
UA21,Zakarpatska,2017,222,0,0,0
UA21,Zakarpatska,2017,231,3.2,68.8,21.8
UA21,Zakarpatska,2017,232,0.2,5.4,27.2
UA21,Zakarpatska,2017,233,4.5,163.7,36.8
UA21,Zakarpatska,2017,270,1.7,24.4,14.6
UA21,Zakarpatska,2018,30,87.5,3759,43
UA21,Zakarpatska,2018,50,26.1,813.1,31.1
UA21,Zakarpatska,2018,80,1.5,33.7,23.1
UA21,Zakarpatska,2018,130,2.2,62.9,28.4
UA21,Zakarpatska,2018,140,1.4,31.5,22.2
UA21,Zakarpatska,2018,160,0,1.3,24.8
UA21,Zakarpatska,2018,211,27.6,846.8,30.7
UA21,Zakarpatska,2018,213,3.6,94.4,26
UA21,Zakarpatska,2018,214,0,1.3,24.8
UA21,Zakarpatska,2018,215,2.3,51.6,22.1
UA21,Zakarpatska,2018,216,51.4,2720.8,53.1
UA21,Zakarpatska,2018,220,0.3,5.6,19.2
UA21,Zakarpatska,2018,222,0,0,0
UA21,Zakarpatska,2018,231,2.7,54.1,19.7
UA21,Zakarpatska,2018,232,0.7,7.5,10.5
UA21,Zakarpatska,2018,233,8.5,188.5,22.1
UA21,Zakarpatska,2018,240,0,0,0
UA21,Zakarpatska,2018,250,0,0,0
UA21,Zakarpatska,2018,270,1.7,22.2,13.4
UA21,Zakarpatska,2019,30,83.2,3916.5,47.1
UA21,Zakarpatska,2019,50,26.5,910,34.3
UA21,Zakarpatska,2019,80,0.9,19.8,22.7
UA21,Zakarpatska,2019,130,2,57.7,29.3
UA21,Zakarpatska,2019,140,1.1,23.4,23
UA21,Zakarpatska,2019,160,0.2,4.4,28.5
UA21,Zakarpatska,2019,211,27.4,929.8,34
UA21,Zakarpatska,2019,213,3.1,81.1,27.2
UA21,Zakarpatska,2019,214,0.2,4.4,28.5
UA21,Zakarpatska,2019,215,1.8,43.2,23.9
UA21,Zakarpatska,2019,216,49,2831.1,57.8
UA21,Zakarpatska,2019,220,0.1,1,11
UA21,Zakarpatska,2019,222,0,0,0
UA21,Zakarpatska,2019,231,3.8,80.3,21.4
UA21,Zakarpatska,2019,232,-1,-1,-1
UA21,Zakarpatska,2019,233,11.2,241.1,21.5
UA21,Zakarpatska,2019,240,0,0,0
UA21,Zakarpatska,2019,250,0,0,0
UA21,Zakarpatska,2019,270,1.5,21.3,13.9
UA21,Zakarpatska,2020,30,77.7,3270.3,42
UA21,Zakarpatska,2020,50,24.4,837.8,34.2
UA21,Zakarpatska,2020,80,0.5,12.9,25.2
UA21,Zakarpatska,2020,130,1.5,52.3,33.4
UA21,Zakarpatska,2020,140,0.8,23.1,30.2
UA21,Zakarpatska,2020,160,-1,-1,-1
UA21,Zakarpatska,2020,211,24.9,850.7,34
UA21,Zakarpatska,2020,213,2.3,75.4,32.3
UA21,Zakarpatska,2020,214,-1,-1,-1
UA21,Zakarpatska,2020,215,1.3,44.3,31.8
UA21,Zakarpatska,2020,216,47.3,2273.5,48.1
UA21,Zakarpatska,2020,220,0.1,2.5,15.4
UA21,Zakarpatska,2020,222,0,0,0
UA21,Zakarpatska,2020,231,3.2,64,20.4
UA21,Zakarpatska,2020,232,0,0,0
UA21,Zakarpatska,2020,233,14.7,491.8,33.4
UA21,Zakarpatska,2020,240,0,0,0
UA21,Zakarpatska,2020,250,0,0,0
UA21,Zakarpatska,2020,270,1.5,19.9,13.3
UA21,Zakarpatska,2021,30,83.2,3628.4,43.6
UA21,Zakarpatska,2021,50,23.4,786.4,33.6
UA21,Zakarpatska,2021,80,0.8,28.6,34.4
UA21,Zakarpatska,2021,130,1,28.9,29.1
UA21,Zakarpatska,2021,140,0.9,27.3,29.5
UA21,Zakarpatska,2021,160,-1,-1,-1
UA21,Zakarpatska,2021,211,24.2,815,33.6
UA21,Zakarpatska,2021,213,1.9,56.2,29.3
UA21,Zakarpatska,2021,214,-1,-1,-1
UA21,Zakarpatska,2021,215,1.4,43.1,31.6
UA21,Zakarpatska,2021,216,53,2676,50.4
UA21,Zakarpatska,2021,220,0.5,4.9,8.7
UA21,Zakarpatska,2021,222,0,0,0
UA21,Zakarpatska,2021,231,3.6,67.7,18.7
UA21,Zakarpatska,2021,232,-1,-1,-1
UA21,Zakarpatska,2021,233,12,270.4,22.6
UA21,Zakarpatska,2021,240,-1,-1,-1
UA21,Zakarpatska,2021,250,0,0,0
UA21,Zakarpatska,2021,270,1.4,21.4,14.9
UA21,Zakarpatska,2022,30,79.4,3062.6,38.6
UA21,Zakarpatska,2022,50,24.7,887.1,36
UA21,Zakarpatska,2022,80,0.5,13.2,26.3
UA21,Zakarpatska,2022,130,1.1,36,30.8
UA21,Zakarpatska,2022,140,0.7,20.7,27.7
UA21,Zakarpatska,2022,160,-1,-1,-1
UA21,Zakarpatska,2022,211,25.2,900.3,35.8
UA21,Zakarpatska,2022,213,1.8,56.7,29.6
UA21,Zakarpatska,2022,214,-1,-1,-1
UA21,Zakarpatska,2022,215,1.4,33.1,24.7
UA21,Zakarpatska,2022,216,48.7,2036.9,41.9
UA21,Zakarpatska,2022,220,0.7,6,8.8
UA21,Zakarpatska,2022,222,0,0,0
UA21,Zakarpatska,2022,231,4.8,82.6,17.3
UA21,Zakarpatska,2022,232,-1,-1,-1
UA21,Zakarpatska,2022,233,18.5,283,15.3
UA21,Zakarpatska,2022,240,0,0,0
UA21,Zakarpatska,2022,250,0,0,0
UA21,Zakarpatska,2022,270,1.5,24.4,16.7
UA21,Zakarpatska,2023,30,71.5,3080.2,43.1
UA21,Zakarpatska,2023,50,23.1,794.3,34.3
UA21,Zakarpatska,2023,80,0.4,10.3,24.5
UA21,Zakarpatska,2023,130,1.1,37.5,35.6
UA21,Zakarpatska,2023,140,0.7,19.9,25.5
UA21,Zakarpatska,2023,160,-1,-1,-1
UA21,Zakarpatska,2023,211,23.5,804.6,34.1
UA21,Zakarpatska,2023,213,1.8,57.4,31.3
UA21,Zakarpatska,2023,214,-1,-1,-1
UA21,Zakarpatska,2023,215,1.3,36.2,27.7
UA21,Zakarpatska,2023,216,42.4,2142.9,50.6
UA21,Zakarpatska,2023,220,-1,-1,-1
UA21,Zakarpatska,2023,222,0,0,0
UA21,Zakarpatska,2023,231,2.8,83.9,28.6
UA21,Zakarpatska,2023,232,-1,-1,-1
UA21,Zakarpatska,2023,233,15,439.2,29.3
UA21,Zakarpatska,2023,240,-1,-1,-1
UA21,Zakarpatska,2023,250,0,0,0
UA21,Zakarpatska,2023,270,1.4,21.9,15.1
UA23,Zaporizka,2010,30,838.2,19053.8,22.7
UA23,Zaporizka,2010,50,481,12572.9,26.1
UA23,Zaporizka,2010,80,3.5,58.3,16.8
UA23,Zaporizka,2010,130,84.6,1648.9,19.5
UA23,Zaporizka,2010,140,196.8,3097.9,15.7
UA23,Zaporizka,2010,160,1.4,24.2,16.7
UA23,Zaporizka,2010,211,484.4,12631.3,26.1
UA23,Zaporizka,2010,213,281.4,4746.8,16.9
UA23,Zaporizka,2010,214,1.4,24.2,16.7
UA23,Zaporizka,2010,215,2.6,35.6,13.7
UA23,Zaporizka,2010,216,36.1,1123,31.1
UA23,Zaporizka,2010,220,1.2,6.5,5.4
UA23,Zaporizka,2010,222,0.14,26.8,197.8
UA23,Zaporizka,2010,231,571.19,7581.6,13.3
UA23,Zaporizka,2010,232,34.01,548.6,16.13054984
UA23,Zaporizka,2010,233,8.35,186.7,22.3
UA23,Zaporizka,2010,240,7.9,107.2,13.5
UA23,Zaporizka,2010,250,0,0,0
UA23,Zaporizka,2010,270,22,353.9,16.1
UA23,Zaporizka,2011,30,842.1,21932.7,26
UA23,Zaporizka,2011,50,479.6,14490.9,30.2
UA23,Zaporizka,2011,80,3.4,69.7,20.6
UA23,Zaporizka,2011,130,60.5,1345.5,22.2
UA23,Zaporizka,2011,140,190.5,3592.3,18.9
UA23,Zaporizka,2011,160,1.2,29,24
UA23,Zaporizka,2011,211,483.9,14580.7,30.1
UA23,Zaporizka,2011,213,250.9,4937.9,19.7
UA23,Zaporizka,2011,214,1.2,29,24
UA23,Zaporizka,2011,215,2.8,41.6,14.9
UA23,Zaporizka,2011,216,54.7,1656.7,30.3
UA23,Zaporizka,2011,220,2.4,16.4,6.9
UA23,Zaporizka,2011,222,0.04,17.7,443.3
UA23,Zaporizka,2011,231,609.41,10041.7,16.5
UA23,Zaporizka,2011,232,10.78,157.8,14.63821892
UA23,Zaporizka,2011,233,8.36,183.1,21.9
UA23,Zaporizka,2011,240,17.2,258.3,15
UA23,Zaporizka,2011,250,0,0,0
UA23,Zaporizka,2011,270,24.9,334.9,13.4
UA23,Zaporizka,2012,30,754.3,11963.2,15.9
UA23,Zaporizka,2012,50,405.1,7107.2,17.5
UA23,Zaporizka,2012,80,3.9,39.7,10.2
UA23,Zaporizka,2012,130,16.7,226.5,13.5
UA23,Zaporizka,2012,140,217.2,3052.7,14.1
UA23,Zaporizka,2012,160,0.8,8.4,11.1
UA23,Zaporizka,2012,211,408.9,7146.8,17.5
UA23,Zaporizka,2012,213,234,3279.3,14
UA23,Zaporizka,2012,214,0.8,8.4,11.1
UA23,Zaporizka,2012,215,3.4,51.2,15
UA23,Zaporizka,2012,216,54.2,845.6,15.6
UA23,Zaporizka,2012,220,1.8,15.1,8.6
UA23,Zaporizka,2012,222,0,0,0
UA23,Zaporizka,2012,231,595.1,7500.7,12.6
UA23,Zaporizka,2012,232,8.31,105.2,12.7
UA23,Zaporizka,2012,233,8.71,158.4,18.2
UA23,Zaporizka,2012,240,12.4,120.4,9.7
UA23,Zaporizka,2012,250,0,0,0
UA23,Zaporizka,2012,270,29.5,405.8,13.7
UA23,Zaporizka,2013,30,891.2,21109.7,23.7
UA23,Zaporizka,2013,50,562.9,14752.2,26.2
UA23,Zaporizka,2013,80,4.6,54.8,12
UA23,Zaporizka,2013,130,36.8,926.7,25.2
UA23,Zaporizka,2013,140,185.9,3027,16.3
UA23,Zaporizka,2013,160,1.4,28,19.4
UA23,Zaporizka,2013,211,567.4,14807,26.1
UA23,Zaporizka,2013,213,222.7,3953.7,17.8
UA23,Zaporizka,2013,214,1.4,28,19.4
UA23,Zaporizka,2013,215,3.4,48.2,14.1
UA23,Zaporizka,2013,216,53,1741.8,32.8
UA23,Zaporizka,2013,220,1.4,10.5,7.6
UA23,Zaporizka,2013,222,0,0,0
UA23,Zaporizka,2013,231,552.6,9213.4,16.7
UA23,Zaporizka,2013,232,38.79,717.2,18.5
UA23,Zaporizka,2013,233,7.25,205.5,28.3
UA23,Zaporizka,2013,240,8.6,103,11.9
UA23,Zaporizka,2013,250,0,0,0
UA23,Zaporizka,2013,270,27.6,305.7,11.1
UA23,Zaporizka,2014,30,883.9,24175.9,27.4
UA23,Zaporizka,2014,50,559.7,16878.3,30.2
UA23,Zaporizka,2014,80,3.5,84.8,24.7
UA23,Zaporizka,2014,130,47.3,1340.1,28.3
UA23,Zaporizka,2014,140,181.1,3753.2,20.7
UA23,Zaporizka,2014,160,1.2,22.2,18.3
UA23,Zaporizka,2014,211,563.2,16963.1,30.1
UA23,Zaporizka,2014,213,228.4,5093.3,22.3
UA23,Zaporizka,2014,214,1.2,22.2,18.3
UA23,Zaporizka,2014,215,2.6,46.9,18.2
UA23,Zaporizka,2014,216,47,1306.7,27.8
UA23,Zaporizka,2014,220,0.8,11,13.1
UA23,Zaporizka,2014,222,0,0,0
UA23,Zaporizka,2014,231,578.9,7710.6,13.3
UA23,Zaporizka,2014,232,30.6,473.6,15.5
UA23,Zaporizka,2014,233,10.1,272.7,27
UA23,Zaporizka,2014,240,12.8,221,17.3
UA23,Zaporizka,2014,250,0,0,0
UA23,Zaporizka,2014,270,21.9,387.1,17.7
UA23,Zaporizka,2015,30,941.7,27281.2,29
UA23,Zaporizka,2015,50,625.7,19699.1,31.5
UA23,Zaporizka,2015,80,4.4,80.8,18.6
UA23,Zaporizka,2015,130,46.7,1390.2,29.8
UA23,Zaporizka,2015,140,173.6,3663.6,21.1
UA23,Zaporizka,2015,160,1,27.5,26.5
UA23,Zaporizka,2015,211,630.1,19779.9,31.4
UA23,Zaporizka,2015,213,220.3,5053.8,22.9
UA23,Zaporizka,2015,214,1,27.5,26.5
UA23,Zaporizka,2015,215,1.7,22.5,12.9
UA23,Zaporizka,2015,216,39.9,1378.2,34.5
UA23,Zaporizka,2015,220,1.3,8.9,7.1
UA23,Zaporizka,2015,222,0,0,0
UA23,Zaporizka,2015,231,536.1,9618.1,17.9
UA23,Zaporizka,2015,232,23.2,507.7,21.8
UA23,Zaporizka,2015,233,12,359.9,30
UA23,Zaporizka,2015,240,17.7,334.8,18.9
UA23,Zaporizka,2015,250,0,0,0
UA23,Zaporizka,2015,270,27.3,583.7,21.4
UA23,Zaporizka,2016,30,882.7,26244.1,29.7
UA23,Zaporizka,2016,50,536.5,16954.5,31.6
UA23,Zaporizka,2016,80,4.5,126.7,27.9
UA23,Zaporizka,2016,130,41.9,1323.6,31.6
UA23,Zaporizka,2016,140,181,4557.4,25.2
UA23,Zaporizka,2016,160,0.6,23.4,36.3
UA23,Zaporizka,2016,211,541,17081.2,31.6
UA23,Zaporizka,2016,213,222.9,5881,26.4
UA23,Zaporizka,2016,214,0.6,23.4,36.3
UA23,Zaporizka,2016,215,1.8,34.3,19.5
UA23,Zaporizka,2016,216,50.9,1486.2,29.2
UA23,Zaporizka,2016,220,1.7,11.7,6.9
UA23,Zaporizka,2016,222,0,0,0
UA23,Zaporizka,2016,231,601.9,9851.8,16.4
UA23,Zaporizka,2016,232,17.3,421.5,24.4
UA23,Zaporizka,2016,233,14.6,455.5,31.2
UA23,Zaporizka,2016,240,17.7,273.3,15.4
UA23,Zaporizka,2016,250,0,0,0
UA23,Zaporizka,2016,270,41.6,1323.7,31.9
UA23,Zaporizka,2017,30,951.2,29070.8,30.6
UA23,Zaporizka,2017,50,619,20686.5,33.4
UA23,Zaporizka,2017,80,4.6,105.1,22.9
UA23,Zaporizka,2017,130,43,1313.2,30.5
UA23,Zaporizka,2017,140,162,3987.3,24.6
UA23,Zaporizka,2017,160,0.7,23.4,30.6
UA23,Zaporizka,2017,211,623.6,20791.6,33.3
UA23,Zaporizka,2017,213,205,5300.5,25.9
UA23,Zaporizka,2017,214,0.7,23.4,30.6
UA23,Zaporizka,2017,215,1.6,28.2,18.2
UA23,Zaporizka,2017,216,42.8,1365.3,31.9
UA23,Zaporizka,2017,220,1.5,8.1,5.6
UA23,Zaporizka,2017,222,0,0,0
UA23,Zaporizka,2017,231,601.9,9851.8,16.4
UA23,Zaporizka,2017,232,17.3,421.5,24.4
UA23,Zaporizka,2017,233,14.6,455.5,31.2
UA23,Zaporizka,2017,240,6.3,88.8,14
UA23,Zaporizka,2017,270,65.6,1379.5,21
UA23,Zaporizka,2018,30,956.2,22333,23.4
UA23,Zaporizka,2018,50,635.5,16397.3,25.8
UA23,Zaporizka,2018,80,4.1,77.9,18.8
UA23,Zaporizka,2018,130,43.4,1200.3,27.7
UA23,Zaporizka,2018,140,147.9,2387.4,16.1
UA23,Zaporizka,2018,160,0.7,13,18.4
UA23,Zaporizka,2018,211,639.6,16475.2,25.8
UA23,Zaporizka,2018,213,191.3,3587.7,18.8
UA23,Zaporizka,2018,214,0.7,13,18.4
UA23,Zaporizka,2018,215,0.6,6.4,9.3
UA23,Zaporizka,2018,216,36.9,1277.1,34.6
UA23,Zaporizka,2018,220,0.6,3.2,5.5
UA23,Zaporizka,2018,222,0,0,0
UA23,Zaporizka,2018,231,568.8,7204.4,12.7
UA23,Zaporizka,2018,232,30.8,611.9,19.9
UA23,Zaporizka,2018,233,14.2,461.2,32.4
UA23,Zaporizka,2018,240,6,43.3,7.2
UA23,Zaporizka,2018,250,0,0,0
UA23,Zaporizka,2018,270,78.7,888.1,11.3
UA23,Zaporizka,2019,30,972.9,33390.8,34.3
UA23,Zaporizka,2019,50,663,23831.2,35.9
UA23,Zaporizka,2019,80,2.9,75,25.8
UA23,Zaporizka,2019,130,66.2,2638.5,39.9
UA23,Zaporizka,2019,140,128.1,3252.4,25.4
UA23,Zaporizka,2019,160,0.9,17.6,19.3
UA23,Zaporizka,2019,211,665.9,23906.2,35.9
UA23,Zaporizka,2019,213,194.3,5890.9,30.3
UA23,Zaporizka,2019,214,0.9,17.6,19.3
UA23,Zaporizka,2019,215,0.9,14.2,16.3
UA23,Zaporizka,2019,216,33.8,1856.9,54.9
UA23,Zaporizka,2019,220,0.2,1.9,7.8
UA23,Zaporizka,2019,222,0,0,0
UA23,Zaporizka,2019,231,535.6,10205.5,19.1
UA23,Zaporizka,2019,232,70.1,1676.2,23.9
UA23,Zaporizka,2019,233,10.6,377,35.5
UA23,Zaporizka,2019,240,9.6,149,15.5
UA23,Zaporizka,2019,250,0,0,0
UA23,Zaporizka,2019,270,65.4,1512.6,23.1
UA23,Zaporizka,2020,30,986.2,29644.3,30.1
UA23,Zaporizka,2020,50,664.1,20646.8,31.1
UA23,Zaporizka,2020,80,4,90.9,22.5
UA23,Zaporizka,2020,130,75.9,2689.6,35.4
UA23,Zaporizka,2020,140,121,3160,26.1
UA23,Zaporizka,2020,160,0.8,18.5,24.4
UA23,Zaporizka,2020,211,668.1,20737.7,31
UA23,Zaporizka,2020,213,196.9,5849.6,29.7
UA23,Zaporizka,2020,214,0.8,18.5,24.4
UA23,Zaporizka,2020,215,0.8,15.8,20
UA23,Zaporizka,2020,216,33.5,1617.4,48.3
UA23,Zaporizka,2020,220,0.1,0.8,6.8
UA23,Zaporizka,2020,222,0,0,0
UA23,Zaporizka,2020,231,526.4,8272.6,15.7
UA23,Zaporizka,2020,232,100.4,1911.2,19
UA23,Zaporizka,2020,233,10.7,333.3,31.1
UA23,Zaporizka,2020,240,14.4,198.5,13.7
UA23,Zaporizka,2020,250,0,0,0
UA23,Zaporizka,2020,270,71,1194.5,16.8
UA23,Zaporizka,2021,30,1013.8,38380.5,37.9
UA23,Zaporizka,2021,50,703.4,27064.8,38.5
UA23,Zaporizka,2021,80,3.3,101.3,31.4
UA23,Zaporizka,2021,130,87.7,3632,41.4
UA23,Zaporizka,2021,140,107,3213.4,30
UA23,Zaporizka,2021,160,1.2,52.5,41.9
UA23,Zaporizka,2021,211,706.7,27166.1,38.4
UA23,Zaporizka,2021,213,194.7,6845.4,35.2
UA23,Zaporizka,2021,214,1.2,52.5,41.9
UA23,Zaporizka,2021,215,0.7,23,29.5
UA23,Zaporizka,2021,216,36.9,2785,75.4
UA23,Zaporizka,2021,220,0.2,1.9,8.4
UA23,Zaporizka,2021,222,0,0,0
UA23,Zaporizka,2021,231,535.4,10695.1,20
UA23,Zaporizka,2021,232,72.8,1788.6,24.6
UA23,Zaporizka,2021,233,11.7,406.7,34.7
UA23,Zaporizka,2021,240,6.7,142,21.4
UA23,Zaporizka,2021,250,0,0,0
UA23,Zaporizka,2021,270,66.4,1356.5,20.4
UA23,Zaporizka,2022,30,285.8,7695.4,26.9
UA23,Zaporizka,2022,50,202.1,5676,28.1
UA23,Zaporizka,2022,80,0.8,23.2,27.4
UA23,Zaporizka,2022,130,15.3,413.2,27
UA23,Zaporizka,2022,140,46.8,1171.8,25
UA23,Zaporizka,2022,160,0.3,11.5,34
UA23,Zaporizka,2022,211,202.9,5699.2,28.1
UA23,Zaporizka,2022,213,62.1,1585,25.5
UA23,Zaporizka,2022,214,0.3,11.5,34
UA23,Zaporizka,2022,215,-1,-1,-1
UA23,Zaporizka,2022,216,10.1,284.9,28.1
UA23,Zaporizka,2022,220,-1,-1,-1
UA23,Zaporizka,2022,222,0,0,0
UA23,Zaporizka,2022,231,169.6,2285.8,13.5
UA23,Zaporizka,2022,232,31.6,603.2,19
UA23,Zaporizka,2022,233,-1,-1,-1
UA23,Zaporizka,2022,240,2.3,14,5.9
UA23,Zaporizka,2022,250,0,0,0
UA23,Zaporizka,2022,270,6.9,83.6,12
UA23,Zaporizka,2023,30,119.6,3828.4,32
UA23,Zaporizka,2023,50,96.2,3078.4,32
